
2020-03-31 03:00:01 CRITICAL - No sunlight, no picture
2020-03-31 03:10:01 CRITICAL - No sunlight, no picture
2020-03-31 03:20:01 CRITICAL - No sunlight, no picture
2020-03-31 03:30:01 CRITICAL - No sunlight, no picture
2020-03-31 03:40:02 CRITICAL - No sunlight, no picture
2020-03-31 03:50:01 CRITICAL - No sunlight, no picture
2020-03-31 04:00:01 CRITICAL - No sunlight, no picture
2020-03-31 04:10:01 CRITICAL - No sunlight, no picture
2020-03-31 04:20:01 CRITICAL - No sunlight, no picture
2020-03-31 04:30:02 CRITICAL - No sunlight, no picture
2020-03-31 04:40:01 CRITICAL - No sunlight, no picture
2020-03-31 04:50:02 CRITICAL - No sunlight, no picture
2020-03-31 05:00:01 CRITICAL - No sunlight, no picture
2020-03-31 05:10:01 CRITICAL - No sunlight, no picture
2020-03-31 05:20:02 CRITICAL - No sunlight, no picture
2020-03-31 05:30:01 CRITICAL - No sunlight, no picture
2020-03-31 05:40:02 CRITICAL - No sunlight, no picture
2020-03-31 05:50:01 CRITICAL - No sunlight, no picture
2020-03-31 06:00:01 CRITICAL - No sunlight, no picture
2020-03-31 06:10:01 CRITICAL - No sunlight, no picture
2020-03-31 06:20:01 CRITICAL - No sunlight, no picture
2020-03-31 06:30:01 CRITICAL - No sunlight, no picture
2020-03-31 06:40:02 CRITICAL - No sunlight, no picture
2020-03-31 06:50:01 CRITICAL - No sunlight, no picture
2020-03-31 07:00:01 CRITICAL - No sunlight, no picture
2020-03-31 07:10:02 CRITICAL - No sunlight, no picture
2020-04-02 19:07:49 ERROR - Can't authenticate Google Drive
2020-04-02 21:00:58 CRITICAL - Image uploaded to Google Drive
2020-04-02 23:11:48 CRITICAL - Image uploaded to Google Drive
2020-04-07 15:32:49 ERROR - Can't take picture
2020-04-07 15:39:51 ERROR - Can't take picture
2020-04-07 15:40:35 ERROR - Can't take picture
2020-04-07 15:44:18 ERROR - Can't take picture
2020-04-07 15:45:41 ERROR - Can't take picture
2020-04-07 15:50:01 CRITICAL - Image uploaded to Google Drive
2020-04-07 16:01:26 CRITICAL - Image uploaded to Google Drive
2020-04-07 16:11:17 CRITICAL - Image uploaded to Google Drive
2020-04-07 16:21:35 CRITICAL - Image uploaded to Google Drive
2020-04-07 16:31:20 ERROR - Can't upload image file to Google Drive
2020-04-07 16:52:48 ERROR - Can't authenticate Google Drive
2020-04-07 17:20:05 ERROR - Can't take picture
2020-04-07 17:30:05 ERROR - Can't take picture
2020-04-07 17:40:06 ERROR - Can't take picture
2020-04-07 17:50:04 ERROR - Can't take picture
2020-04-07 18:00:04 ERROR - Can't take picture
2020-04-07 18:10:04 ERROR - Can't take picture
2020-04-07 18:20:03 ERROR - Can't take picture
2020-04-07 18:30:04 ERROR - Can't take picture
2020-04-07 18:40:04 ERROR - Can't take picture
2020-04-07 18:50:04 ERROR - Can't take picture
2020-04-07 19:00:04 ERROR - Can't take picture
2020-04-07 19:10:04 ERROR - Can't take picture
2020-04-07 19:20:04 ERROR - Can't take picture
2020-04-07 19:30:04 ERROR - Can't take picture
2020-04-07 19:40:04 ERROR - Can't take picture
2020-04-07 19:50:03 ERROR - Can't take picture
2020-04-07 20:01:14 ERROR - Can't upload image file to Google Drive
2020-04-07 20:21:26 ERROR - Can't upload image file to Google Drive
2020-04-07 20:30:08 CRITICAL - No sunlight, no picture
2020-04-07 20:37:20 ERROR - Can't take picture
2020-04-07 20:37:57 ERROR - Can't take picture
2020-04-07 20:40:06 CRITICAL - No sunlight, no picture
2020-04-07 20:42:28 CRITICAL - Image uploaded to Google Drive
